Freeze,Bill Code,Contract Code,Job,Phase,Name,Shared Saving,Category,Phase Type,Type,Method,Current Cost Budget,Spent/Committed Against Base Contract,Spent/Committed Total,Actual Cost,Spent/Committed (In Scope),Complete %,Pending Internal PCI,Pending Internal PCI Cost To Complete,Pending External PCI Cost To Complete,Cost to Complete,Cost to Complete Override,Projected Cost Forecast,Projected Cost Forecast Override,Cost Variance,Pending CO,Pending CO (Incl. Risk),Projected Cost Budget,Spent/Committed (Pending CO),Cost To Complete (Pending CO),Proj Cost Forecast (Incl. Pending CO),Projected Cost Forecast (Incl Pending CO) Override,Cost Variance (Incl Pending CO),Current Bill Budget,Pending CO.1,Original Cost<br/> Budget Amount,Original Bill<br/> Budget Amount,Pending CO (Incl. Risk).1,Projected Bill Budget,Billed To Date,Revenue Forecast,Revenue Forecast Override,Revenue Variance,Adj Rev Forecast,Projected Profit,Current Period Cost,Previous Period Cost,Last Period  Forecast,Cost Forercast /<br>Variance,Current Period  Changes,Previous Period  Changes,Current Period  Commitments,Previous Period  Commitments,Shared Saving Amt,Profit Incl Shared Saving,Pending PCI including Risk (revenue),Pending PCI including Risk (Cost),WIP Projected cost forecast including Risk,WIP Projected cost forecast,WIP Revenue amount,WIP adjusted Revenue amount,Adj Rev Forecast <br/> Variance,Billed Budget Qty,Billed Completed Qty,Billed Remaining Qty,Billed Projected Qty,Input Budget Qty,Input Completed Qty,Input Remaining Qty,Input Projected Qty,Input WM Code,Output Budget Qty,Output Completed Qty,Output Remaining Qty,Output Projected Qty,Output WM Code,Committed Amount,Committed Remaining Amount,Spent Against Commitment Amount,Total Cost to Complete Amt,Notes
N,IPCRP1-0082-1000-C,IPCRP1,IPCRP1,0082-1000,Excavate & Sheet Pit for Reg Chamber M-32,N,C,,UNIT,U,0.0,18499.26,18499.26,18499.26,18499.26,100.0,0,0,0,0.0,N,18499.26,N,-18499.26,0,0,0.0,0,0,18499.26,N,-18499.26,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-18499.26,0.0,0.0,18499.26,0.0,0,0,0.0,0.0,0,-18499.26,0,0,18499.26,18499.26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,430.0,430.0,0.0,430.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0082-1000-E,IPCRP1,IPCRP1,0082-1000,Excavate & Sheet Pit for Reg Chamber M-32,N,E,,NR,P,24263.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,24263.88,0,0,24263.88,0,0,0.0,Y,24263.88,0.0,0,24263.88,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,430.0,430.0,0.0,430.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0082-1000-L,IPCRP1,IPCRP1,0082-1000,Excavate & Sheet Pit for Reg Chamber M-32,N,L,,NR,P,62251.67,80169.15,80169.15,80169.15,80169.15,100.0,0,0,0,0.0,Y,80169.15,Y,-17917.48,0,0,62251.67,0,0,80169.15,Y,-17917.48,0.0,0,62251.67,0.0,0,0.0,0.0,0,N,0.0,0,-80169.15,0.0,0.0,80169.15,0.0,0,0,0.0,0.0,0,-80169.15,0,0,80169.15,80169.15,0,0,0.0,480.0,0.0,590.0,590.0,480.0,590.0,0.0,590.0,HR,430.0,430.0,0.0,430.0,CY,0.0,0.0,0.0,0.0,
N,IPCRP1-0082-1000-S,IPCRP1,IPCRP1,0082-1000,Excavate & Sheet Pit for Reg Chamber M-32,N,S,,UNIT,A,0.0,6950.22,6950.22,6950.22,6950.22,100.0,0,0,0,0.0,N,6950.22,N,-6950.22,0,0,0.0,0,0,6950.22,N,-6950.22,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-6950.22,0.0,0.0,6950.22,0.0,0,0,0.0,0.0,0,-6950.22,0,0,6950.22,6950.22,0,0,0.0,0.0,0.0,61.0,61.0,0.0,61.0,0.0,61.0,,430.0,430.0,0.0,430.0,CY,6950.22,0.0,6950.22,0.0,
Y,IPCRP1-0082-1010-E,IPCRP1,IPCRP1,0082-1010,Construct Reg Chamber M-32,N,E,,NR,P,6450.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,6450.0,0,0,6450.0,0,0,0.0,Y,6450.0,0.0,0,6450.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,1.0,1.0,0.0,1.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0082-1010-L,IPCRP1,IPCRP1,0082-1010,Construct Reg Chamber M-32,N,L,,NR,P,108276.0,246060.93,246060.93,246060.93,246060.93,99.99999593596611,0,0,0,0.01,Y,246060.94,Y,-137784.94,0,0,108276.0,0,0,246060.94,Y,-137784.94,0.0,0,108276.0,0.0,0,0.0,0.0,0,N,0.0,0,-246060.94,0.0,0.0,246060.94,0.0,0,0,0.0,0.0,0,-246060.94,0,0,246060.94,246060.94,0,0,0.0,896.0,0.0,1864.5,1864.5,896.0,1864.5,0.0,1864.5,HR,1.0,1.0,0.0,1.0,EA,0.0,0.0,0.0,0.01,
N,IPCRP1-0082-1010-S,IPCRP1,IPCRP1,0082-1010,Construct Reg Chamber M-32,N,S,,UNIT,A,0.0,2324.51,2324.51,2324.51,2324.51,100.0,0,0,0,0.0,N,2324.51,N,-2324.51,0,0,0.0,0,0,2324.51,N,-2324.51,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-2324.51,0.0,0.0,2324.51,0.0,0,0,0.0,0.0,0,-2324.51,0,0,2324.51,2324.51,0,0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,,1.0,1.0,0.0,1.0,EA,2324.51,0.0,2324.51,0.0,
Y,IPCRP1-0082-1020-E,IPCRP1,IPCRP1,0082-1020,Install Chimneys at Reg Chamber M-32,N,E,,NR,P,2193.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,2193.0,0,0,2193.0,0,0,0.0,Y,2193.0,0.0,0,2193.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LB,4.0,1.25,2.75,4.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0082-1020-L,IPCRP1,IPCRP1,0082-1020,Install Chimneys at Reg Chamber M-32,N,L,,NR,P,37983.0,28819.26,28819.26,28819.26,28819.26,75.87410157175579,0,0,0,9163.74,N,37983.0,N,0.0,0,0,37983.0,0,0,37983.0,N,0.0,0.0,0,37983.0,0.0,0,0.0,0.0,0,N,0.0,0,-37983.0,0.0,0.0,37983.0,0.0,0,0,0.0,0.0,0,-37983.0,0,0,37983.0,37983.0,0,0,0.0,316.0,0.0,316.0,316.0,316.0,225.0,91.0,316.0,HR,4.0,1.25,2.75,4.0,EA,0.0,0.0,0.0,9163.74,
Y,IPCRP1-0082-1030-E,IPCRP1,IPCRP1,0082-1030,"Install Pontoon Gates, Stop Planks/ Guides, M-32",N,E,,NR,P,1711.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,1711.0,0,0,1711.0,0,0,0.0,Y,1711.0,0.0,0,1711.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SF,1.0,1.0,0.0,1.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0082-1030-L,IPCRP1,IPCRP1,0082-1030,"Install Pontoon Gates, Stop Planks/ Guides, M-32",N,L,,NR,P,18448.0,15723.61,15723.61,15723.61,15723.61,100.0,0,0,0,0.0,Y,15723.61,Y,2724.39,0,0,18448.0,0,0,15723.61,Y,2724.39,0.0,0,18448.0,0.0,0,0.0,0.0,0,N,0.0,0,-15723.61,0.0,0.0,15723.61,0.0,0,0,0.0,0.0,0,-15723.61,0,0,15723.61,15723.61,0,0,0.0,148.0,0.0,109.0,109.0,148.0,109.0,0.0,109.0,HR,1.0,1.0,0.0,1.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-0000-L,IPCRP1,IPCRP1,0083-0000,REGULATOR CHAMBER NO M-33,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-0000-R,IPCRP1,IPCRP1,0083-0000,REGULATOR CHAMBER NO M-33,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,900000.0,0,0.0,900000.0,0,900000.0,0.0,0,N,900000.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-1000-C,IPCRP1,IPCRP1,0083-1000,Excavate & Sheet Pit for Reg Chamber M-33,N,C,,UNIT,U,0.0,6826.39,6826.39,6826.39,6826.39,100.0,0,0,0,0.0,Y,6826.39,Y,-6826.39,0,0,0.0,0,0,6826.39,Y,-6826.39,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-6826.39,0.0,0.0,6826.39,0.0,0,0,0.0,0.0,0,-6826.39,0,0,6826.39,6826.39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,368.0,326.5,41.5,368.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-1000-E,IPCRP1,IPCRP1,0083-1000,Excavate & Sheet Pit for Reg Chamber M-33,N,E,,NR,P,18197.91,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,18197.91,0,0,18197.91,0,0,0.0,Y,18197.91,0.0,0,18197.91,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,368.0,326.5,41.5,368.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-1000-L,IPCRP1,IPCRP1,0083-1000,Excavate & Sheet Pit for Reg Chamber M-33,N,L,,NR,P,46688.75,59082.93,59082.93,59082.93,59082.93,98.47092635079977,0,0,0,917.45,Y,60000.38,Y,-13311.63,0,0,46688.75,0,0,60000.38,Y,-13311.63,0.0,0,46688.75,0.0,0,0.0,0.0,0,N,0.0,0,-60000.38,4155.74,16481.84,60000.38,0.0,0,0,0.0,0.0,0,-60000.38,0,0,60000.38,60000.38,0,0,0.0,360.0,0.0,450.0,450.0,360.0,443.5,6.5,450.0,HR,368.0,326.5,41.5,368.0,CY,0.0,0.0,0.0,917.45,
Y,IPCRP1-0083-1000-S,IPCRP1,IPCRP1,0083-1000,Excavate & Sheet Pit for Reg Chamber M-33,N,S,,UNIT,A,0.0,6062.33,6062.33,6062.33,6062.33,100.0,0,0,0,0.0,N,6062.33,N,-6062.33,0,0,0.0,0,0,6062.33,N,-6062.33,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-6062.33,0.0,255.06,6062.33,0.0,0,0,0.0,0.0,0,-6062.33,0,0,6062.33,6062.33,0,0,0.0,0.0,0.0,47.5,47.5,0.0,47.5,0.0,47.5,,368.0,326.5,41.5,368.0,CY,6062.33,0.0,6062.33,0.0,
Y,IPCRP1-0083-1010-E,IPCRP1,IPCRP1,0083-1010,Construct Reg Chamber M-33,N,E,,NR,P,5934.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,5934.0,0,0,5934.0,0,0,0.0,Y,5934.0,0.0,0,5934.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,1.0,1.13,-0.13,1.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-1010-L,IPCRP1,IPCRP1,0083-1010,Construct Reg Chamber M-33,N,L,,NR,P,100404.0,181839.89,181839.89,181839.89,181839.89,90.91829028711678,0,0,0,18163.75,Y,200003.64,Y,-99599.64,0,0,100404.0,0,0,200003.64,Y,-99599.64,0.0,0,100404.0,0.0,0,0.0,0.0,0,N,0.0,0,-200003.64,43904.41,88888.75,200003.64,0.0,0,0,0.0,0.0,0,-200003.64,0,0,200003.64,200003.64,0,0,0.0,832.0,0.0,1499.03,1499.03,832.0,1365.0,134.03,1499.03,HR,1.0,1.13,-0.13,1.0,EA,0.0,0.0,0.0,18163.75,
Y,IPCRP1-0083-1010-S,IPCRP1,IPCRP1,0083-1010,Construct Reg Chamber M-33,N,S,,UNIT,A,0.0,2731.06,2731.06,2731.06,2731.06,100.0,0,0,0,0.0,Y,2731.06,Y,-2731.06,0,0,0.0,0,0,2731.06,Y,-2731.06,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-2731.06,2284.71,446.35,446.35,-2284.71,0,0,2284.71,0.0,0,-2731.06,0,0,2731.06,2731.06,0,0,0.0,0.0,0.0,21.5,21.5,0.0,21.5,0.0,21.5,,1.0,1.13,-0.13,1.0,EA,2731.06,0.0,2731.06,0.0,
Y,IPCRP1-0083-1020-E,IPCRP1,IPCRP1,0083-1020,Install Chimneys at Reg Chamber M-33,N,E,,NR,P,1903.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,1903.0,0,0,1903.0,0,0,0.0,Y,1903.0,0.0,0,1903.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CY,5.0,0.0,5.0,5.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-1020-L,IPCRP1,IPCRP1,0083-1020,Install Chimneys at Reg Chamber M-33,N,L,,NR,P,33143.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33143.0,N,33143.0,N,0.0,0,0,33143.0,0,0,33143.0,N,0.0,0.0,0,33143.0,0.0,0,0.0,0.0,0,N,0.0,0,-33143.0,0.0,0.0,33143.0,0.0,0,0,0.0,0.0,0,-33143.0,0,0,33143.0,33143.0,0,0,0.0,276.0,0.0,276.0,276.0,276.0,0.0,276.0,276.0,HR,5.0,0.0,5.0,5.0,EA,0.0,0.0,0.0,33143.0,
Y,IPCRP1-0083-1030-E,IPCRP1,IPCRP1,0083-1030,"Install Pontoon Gates, Stop Planks/ Guides, M-33",N,E,,NR,P,2002.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,2002.0,0,0,2002.0,0,0,0.0,Y,2002.0,0.0,0,2002.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CY,2.0,1.25,0.75,2.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0083-1030-L,IPCRP1,IPCRP1,0083-1030,"Install Pontoon Gates, Stop Planks/ Guides, M-33",N,L,,NR,P,15248.0,7868.0,7868.0,7868.0,7868.0,51.60020986358867,0,0,0,7380.0,N,15248.0,N,0.0,0,0,15248.0,0,0,15248.0,N,0.0,0.0,0,15248.0,0.0,0,0.0,0.0,0,N,0.0,0,-15248.0,5382.15,1744.77,15248.0,0.0,0,0,0.0,0.0,0,-15248.0,0,0,15248.0,15248.0,0,0,0.0,120.0,0.0,120.0,120.0,120.0,58.0,62.0,120.0,HR,2.0,1.25,0.75,2.0,EA,0.0,0.0,0.0,7380.0,
Y,IPCRP1-0084-0000-L,IPCRP1,IPCRP1,0084-0000,REGULATOR CHAMBER NO M-34,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-0000-R,IPCRP1,IPCRP1,0084-0000,REGULATOR CHAMBER NO M-34,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,1200000.0,0,0.0,1200000.0,0,1200000.0,1200000.0,0,N,1200000.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1000-E,IPCRP1,IPCRP1,0084-1000,Excavate & Sheet Pit for Reg Chamber M-34,N,E,,NR,P,24263.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,24263.88,0,0,24263.88,0,0,0.0,Y,24263.88,0.0,0,24263.88,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SH,455.0,455.0,0.0,455.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1000-L,IPCRP1,IPCRP1,0084-1000,Excavate & Sheet Pit for Reg Chamber M-34,N,L,,NR,P,62251.67,37286.49,37286.49,37286.49,37286.49,100.0,0,0,0,0.0,Y,37286.49,Y,24965.18,0,0,62251.67,0,0,37286.49,Y,24965.18,0.0,0,62251.67,0.0,0,0.0,0.0,0,N,0.0,0,-37286.49,0.0,0.0,37286.49,0.0,0,0,0.0,0.0,0,-37286.49,0,0,37286.49,37286.49,0,0,0.0,480.0,0.0,283.5,283.5,480.0,283.5,0.0,283.5,HR,455.0,455.0,0.0,455.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1000-S,IPCRP1,IPCRP1,0084-1000,Excavate & Sheet Pit for Reg Chamber M-34,N,S,,UNIT,A,0.0,3942.82,3942.82,3942.82,3942.82,100.0,0,0,0,0.0,Y,3942.82,Y,-3942.82,0,0,0.0,0,0,3942.82,Y,-3942.82,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-3942.82,0.0,0.0,3942.82,0.0,0,0,0.0,0.0,0,-3942.82,0,0,3942.82,3942.82,0,0,0.0,0.0,0.0,29.5,29.5,0.0,31.5,-2.0,29.5,,455.0,455.0,0.0,455.0,CY,3942.82,0.0,3942.82,0.0,
Y,IPCRP1-0084-1005-L,IPCRP1,IPCRP1,0084-1005,Excav Haz Mat Inside Chamber M-34 Area,N,L,,UNIT,P,0.0,10264.86,10264.86,10264.86,10264.86,100.0,0,0,0,0.0,Y,10264.86,Y,-10264.86,0,0,0.0,0,0,10264.86,Y,-10264.86,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-10264.86,0.0,0.0,10264.86,0.0,0,0,0.0,0.0,0,-10264.86,0,0,10264.86,10264.86,0,0,0.0,0.0,0.0,79.0,79.0,0.0,79.0,0.0,79.0,HR,0.0,1.0,0.0,1.0,LS,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1005-S,IPCRP1,IPCRP1,0084-1005,Excav Haz Mat Inside Chamber M-34 Area,N,S,,UNIT,A,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,LS,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1010-E,IPCRP1,IPCRP1,0084-1010,Construct Reg Chamber M-34,N,E,,NR,P,6708.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,6708.0,0,0,6708.0,0,0,0.0,Y,6708.0,0.0,0,6708.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,1.0,1.0,0.0,1.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1010-L,IPCRP1,IPCRP1,0084-1010,Construct Reg Chamber M-34,N,L,,NR,P,112212.0,195888.87,195888.87,195888.87,195888.87,99.999994895065,0,0,0,0.01,Y,195888.88,Y,-83676.88,0,0,112212.0,0,0,195888.88,Y,-83676.88,0.0,0,112212.0,0.0,0,0.0,0.0,0,N,0.0,0,-195888.88,0.0,0.0,195888.88,0.0,0,0,0.0,0.0,0,-195888.88,0,0,195888.88,195888.88,0,0,0.0,928.0,0.0,1466.5,1466.5,928.0,1466.5,0.0,1466.5,HR,1.0,1.0,0.0,1.0,EA,0.0,0.0,0.0,0.01,
Y,IPCRP1-0084-1010-S,IPCRP1,IPCRP1,0084-1010,Construct Reg Chamber M-34,N,S,,UNIT,A,0.0,498.35,498.35,498.35,498.35,100.0,0,0,0,0.0,N,498.35,N,-498.35,0,0,0.0,0,0,498.35,N,-498.35,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-498.35,0.0,0.0,498.35,0.0,0,0,0.0,0.0,0,-498.35,0,0,498.35,498.35,0,0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,,1.0,1.0,0.0,1.0,EA,498.35,0.0,498.35,0.0,
Y,IPCRP1-0084-1020-E,IPCRP1,IPCRP1,0084-1020,Install Chimneys at Reg Chamber M-34,N,E,,NR,P,2548.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,2548.0,0,0,2548.0,0,0,0.0,Y,2548.0,0.0,0,2548.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,6.0,5.0,1.0,6.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1020-L,IPCRP1,IPCRP1,0084-1020,Install Chimneys at Reg Chamber M-34,N,L,,NR,P,44218.0,59650.41,59650.41,59650.41,59650.41,82.87465686793469,0,0,0,12326.25,Y,71976.66,Y,-27758.66,0,0,44218.0,0,0,71976.66,Y,-27758.66,0.0,0,44218.0,0.0,0,0.0,0.0,0,N,0.0,0,-71976.66,0.0,0.0,71976.66,0.0,0,0,0.0,0.0,0,-71976.66,0,0,71976.66,71976.66,0,0,0.0,368.0,0.0,540.0,540.0,368.0,453.5,86.5,540.0,HR,6.0,5.0,1.0,6.0,EA,0.0,0.0,0.0,12326.25,
Y,IPCRP1-0084-1020-S,IPCRP1,IPCRP1,0084-1020,Install Chimneys at Reg Chamber M-34,N,S,,UNIT,A,0.0,125.1,125.1,125.1,125.1,100.0,0,0,0,0.0,N,125.1,N,-125.1,0,0,0.0,0,0,125.1,N,-125.1,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-125.1,0.0,0.0,125.1,0.0,0,0,0.0,0.0,0,-125.1,0,0,125.1,125.1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,6.0,5.0,1.0,6.0,EA,125.1,0.0,125.1,0.0,
Y,IPCRP1-0084-1030-E,IPCRP1,IPCRP1,0084-1030,"Install Pontoon Gates, Stop Planks/ Guides, M-34",N,E,,NR,P,2389.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,2389.0,0,0,2389.0,0,0,0.0,Y,2389.0,0.0,0,2389.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,MO,2.0,2.0,0.0,2.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0084-1030-L,IPCRP1,IPCRP1,0084-1030,"Install Pontoon Gates, Stop Planks/ Guides, M-34",N,L,,NR,P,21152.0,24724.94,24724.94,24724.94,24724.94,100.0,0,0,0,0.0,Y,24724.94,Y,-3572.94,0,0,21152.0,0,0,24724.94,Y,-3572.94,0.0,0,21152.0,0.0,0,0.0,0.0,0,N,0.0,0,-24724.94,0.0,0.0,24724.94,0.0,0,0,0.0,0.0,0,-24724.94,0,0,24724.94,24724.94,0,0,0.0,168.0,0.0,187.0,187.0,168.0,187.0,0.0,187.0,HR,2.0,2.0,0.0,2.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0085-0000-L,IPCRP1,IPCRP1,0085-0000,REGULATOR CHAMBER NO M-35,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0085-0000-R,IPCRP1,IPCRP1,0085-0000,REGULATOR CHAMBER NO M-35,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,N,0.0,N,0.0,0,0,0.0,0,0,0.0,N,0.0,1500000.0,0,0.0,1500000.0,0,1500000.0,0.0,0,N,1500000.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
N,IPCRP1-0085-1000-C,IPCRP1,IPCRP1,0085-1000,Excavate & Sheet Pit for Reg Chamber M-35,N,C,,UNIT,U,0.0,5426.41,5426.41,5426.41,5426.41,100.0,0,0,0,0.0,N,5426.41,N,-5426.41,0,0,0.0,0,0,5426.41,N,-5426.41,0.0,0,0.0,0.0,0,0.0,0.0,0,N,0.0,0,-5426.41,1115.44,0.0,4310.97,-1115.44,0,0,0.0,0.0,0,-5426.41,0,0,5426.41,5426.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,520.0,520.0,0.0,520.0,CY,0.0,0.0,0.0,0.0,
